Mouse,UniqueID,CellNum,Date,BoxSize,Tetrode,Cluster,SessionType,Session_s_,Avg_RateWholeSession,GridnessCentreRemoved,RadiusCentreField,SpatialInformationRate_bits_sec_,SpatialCoherenceUnsmooth,SpatialStability_HalfAndHalf_,MeanVectorLengthForHeadDirection,Coverage___,BorderScore,GridPeakDistance1,GridPeakDistance2,GridPeakDistance3,GridPeakDistance4,GridPeakDistance5,GridPeakDistance6
Meryl,Meryl98,98,05/03/2017,75,7,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0503_1,0.153,-0.4286,30.44,0.129,0.645,0.604,0.494,99.44,0.541,56.15,56.15,66.81,66.81,73.42,73.42
Meryl,Meryl99,99,05/04/2017,75,3,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,13.639,-0.5678,23.691,1.218,0.814,0.138,0.104,94.56,0.579,47.17,47.17,49.37,49.37,59.35,59.35
Meryl,Meryl100,100,05/04/2017,75,4,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.162,-0.4645,29.136,0.183,0.464,0.61,0.768,94.56,0.45,60.55,60.55,61.04,61.04,65.18,65.18
Meryl,Meryl101,101,05/04/2017,75,4,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.926,-0.631,32.282,1.673,0.789,0.471,0.801,94.56,0.599,34.32,34.32,66.59,66.59,66.8,66.8
Meryl,Meryl102,102,05/04/2017,75,4,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,2.028,-0.4399,20.912,1.425,0.615,0.275,0.726,94.56,0.431,23.12,23.12,39.87,39.87,59.01,59.01
Meryl,Meryl103,103,05/04/2017,75,4,4,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,32.551,-0.5167,19.957,0.412,0.466,0.276,0.018,94.56,0.513,59.25,59.25,61.35,61.35,62.61,62.61
Meryl,Meryl95,95,05/04/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,4.807,0.3864,13.778,0.798,0.702,0.319,0.056,94.56,0.234,34.99,34.99,36.2,36.2,36.52,36.52
Meryl,Meryl104,104,05/04/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.379,0.9072,11.054,0.276,0.371,0.083,0.131,94.56,0.023,36.58,36.58,36.85,36.85,61.41,61.41
Meryl,Meryl105,105,05/04/2017,75,5,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.081,-0.2428,10.117,0.014,0.16,-0.049,0.088,94.56,0.389,25.39,25.39,33.53,33.53,36.95,36.95
Meryl,Meryl96,96,05/04/2017,75,6,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.305,-0.5371,23.303,0.254,0.599,0.401,0.789,94.56,0.037,45.64,45.64,51.12,51.12,59.4,59.4
Meryl,Meryl97,97,05/04/2017,75,6,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.244,-0.4049,14.66,0.094,0.368,-0.024,0.939,94.56,0.076,33.5,33.5,44.29,44.29,47.66,47.66
Meryl,Meryl98,98,05/04/2017,75,7,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,0.29,-0.4721,25.142,0.237,0.588,0.609,0.3,94.56,0.312,42.93,42.93,46.77,46.77,54.87,54.87
Meryl,Meryl106,106,05/04/2017,75,7,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,7.102,-0.5449,16.921,0.239,0.44,0.13,0.09,94.56,0.464,31.88,31.88,61.04,61.04,64.73,64.73
Meryl,Meryl107,107,05/04/2017,75,7,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0504_rm1_1,2.403,-0.7815,32.409,1.075,0.777,0.748,0.369,94.56,0.681,53.64,53.64,61.72,61.72,62.29,62.29
Meryl,Meryl108,108,05/05/2017,75,3,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.951,-0.1334,17.675,0.586,0.71,0.427,0.389,99.11,0.45,26.55,26.55,28.41,28.41,44.16,44.16
Meryl,Meryl109,109,05/05/2017,75,4,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.38,0.1541,16.628,0.166,0.359,0.086,0.308,99.11,-0.507,37.64,37.64,39.97,39.97,58.63,58.63
Meryl,Meryl95,95,05/05/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,5.977,0.4636,12.195,1.142,0.842,0.732,0.067,99.11,0.378,32.28,32.28,32.61,32.61,33.73,33.73
Meryl,Meryl104,104,05/05/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.907,0.2926,10.742,0.662,0.766,0.723,0.087,99.11,-0.293,26.09,26.09,33.03,33.03,36.96,36.96
Meryl,Meryl105,105,05/05/2017,75,5,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.47,0.623,10.742,0.386,0.781,0.651,0.104,99.11,-0.321,19.78,19.78,29.66,29.66,33.54,33.54
Meryl,Meryl96,96,05/05/2017,75,6,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.118,-0.4683,20.655,0.13,0.434,0.529,0.83,99.11,0.044,61.56,61.56,63.86,63.86,71.35,71.35
Meryl,Meryl97,97,05/05/2017,75,6,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,0.244,-0.202,13.519,0.192,0.405,0.58,0.963,99.11,-1,37.31,37.31,43.16,43.16,61.47,61.47
Meryl,Meryl106,106,05/05/2017,75,7,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,8.624,-0.3445,15.081,0.253,0.322,0.486,0.03,99.11,0.466,40.06,40.06,49.18,49.18,49.59,49.59
Meryl,Meryl107,107,05/05/2017,75,7,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0505_rm1_2+_1,4.381,-0.5615,27.404,2.137,1.182,0.879,0.417,99.11,0.713,58.71,58.71,60.97,60.97,65.03,65.03
Meryl,Meryl115,115,05/06/2017,75,3,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,0.059,0.0002,11.311,0.015,-0.039,0.069,0.242,98.11,0.281,37.02,37.02,38.43,38.43,39.86,39.86
Meryl,Meryl116,116,05/06/2017,75,3,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,6.576,-0.5335,22.787,1.592,1.099,0.773,0.13,98.11,0.721,47.49,47.49,59.25,59.25,70.75,70.75
Meryl,Meryl95,95,05/06/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,5.343,0.9456,12.894,1.04,0.856,0.67,0.102,98.11,-0.046,33.46,33.46,36.76,36.76,37.35,37.35
Meryl,Meryl104,104,05/06/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,0.592,-0.2652,10.742,0.267,0.461,0.532,0.225,98.11,-0.133,30.93,30.93,50.22,50.22,58.32,58.32
Meryl,Meryl105,105,05/06/2017,75,5,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,1.509,0.6137,10.742,1.059,0.962,0.636,0.208,98.11,-0.489,21.48,21.48,25.17,25.17,35.2,35.2
Meryl,Meryl97,97,05/06/2017,75,6,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,0.407,-0.1005,11.054,0.291,0.379,0.308,0.938,98.11,0.067,30.21,30.21,30.29,30.29,44.33,44.33
Meryl,Meryl106,106,05/06/2017,75,7,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,7.497,-0.2362,14.456,0.276,0.548,0.48,0.019,98.11,0.478,24.05,24.05,34.58,34.58,41.59,41.59
Meryl,Meryl107,107,05/06/2017,75,7,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0506_rm1_1,4.82,-0.4343,24.093,2.573,1.185,0.906,0.317,98.11,0.706,60.84,60.84,61.71,61.71,66.43,66.43
Meryl,Meryl117,117,05/09/2017,75,1,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,4.075,-0.0105,16.867,0.427,0.51,0.431,0.051,97.89,0.46,33.11,33.11,41.88,41.88,43.74,43.74
Meryl,Meryl118,118,05/09/2017,75,2,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,2.172,-0.5642,22.99,1.698,0.736,0.7,0.78,97.89,0.586,38.82,38.82,43.41,43.41,53.86,53.86
Meryl,Meryl119,119,05/09/2017,75,2,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,1.981,0.1411,15.983,0.202,0.309,0.384,0.096,97.89,0.49,49.7,49.7,53.11,53.11,61.1,61.1
Meryl,Meryl120,120,05/09/2017,75,3,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,17.49,-0.3257,24.756,0.873,0.69,0.579,0.052,97.89,0.478,52.31,52.31,56.37,56.37,62.75,62.75
Meryl,Meryl121,121,05/09/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,3.226,-0.1495,12.82,0.516,0.58,0.696,0.054,97.89,0.49,37.75,37.75,38.86,38.86,43.7,43.7
Meryl,Meryl122,122,05/09/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0509_rm1_1,4.099,0.4257,15.671,0.976,0.934,0.736,0.105,97.89,-0.151,41.57,41.57,44.57,44.57,47.48,47.48
Meryl,Meryl127,127,05/11/2017,75,1,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,3.798,0.3878,12.195,0.678,0.482,0.346,0.07,89.33,0.323,25.32,25.32,32.44,32.44,33.68,33.68
Meryl,Meryl128,128,05/11/2017,75,2,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,2.542,0.0666,9.987,0.095,0.134,-0.11,0.039,89.33,0.483,32.06,32.06,33.38,33.38,43.47,43.47
Meryl,Meryl129,129,05/11/2017,75,4,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,13.133,-0.38,19.588,0.683,0.503,0.459,0.086,89.33,0.49,40.43,40.43,42.77,42.77,44.46,44.46
Meryl,Meryl130,130,05/11/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,2.779,0.218,12.894,0.645,0.502,0.296,0.086,89.33,0.129,32.57,32.57,33.83,33.83,46.84,46.84
Meryl,Meryl131,131,05/11/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,3.269,0.3502,11.054,0.459,0.34,0.325,0.094,89.33,0.43,30.59,30.59,31.22,31.22,42.32,42.32
Meryl,Meryl132,132,05/11/2017,75,8,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0511_rm1_1,0.153,-0.2666,17.952,0.315,0.565,0.515,0.332,89.33,-1,61.87,61.87,68.88,68.88,70.6,70.6
Meryl,Meryl127,127,05/13/2017,75,1,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,5.321,-0.1497,22.127,0.382,0.687,0.354,0.096,99.67,0.492,37.63,37.63,49.15,49.15,51.19,51.19
Meryl,Meryl133,133,05/13/2017,75,2,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,1.584,-0.5641,24.057,0.743,0.556,0.682,0.747,99.67,0.53,42.15,42.15,62.12,62.12,74.29,74.29
Meryl,Meryl134,134,05/13/2017,75,3,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,2.386,-0.1851,15.414,0.221,0.609,0.509,0.035,99.67,0.436,41.8,41.8,42.17,42.17,50.71,50.71
Meryl,Meryl135,135,05/13/2017,75,4,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,45.834,-0.5512,19.202,0.217,0.364,0.467,0.024,99.67,0.479,58.1,58.1,60.23,60.23,66.8,66.8
Meryl,Meryl136,136,05/13/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,2.33,0.0618,10.742,1.195,0.969,0.692,0.163,99.67,-0.152,25.85,25.85,35.99,35.99,36.88,36.88
Meryl,Meryl138,138,05/13/2017,75,5,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,7.614,0.2999,13.648,0.822,1.176,0.796,0.04,99.67,0.16,37.48,37.48,38.86,38.86,45.75,45.75
Meryl,Meryl139,139,05/13/2017,75,6,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,41.221,-0.567,16.608,0.905,0.823,0.608,0.084,99.67,0.526,54.88,54.88,65.33,65.33,66.88,66.88
Meryl,Meryl132,132,05/13/2017,75,8,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0513_rm1_1,0.271,-0.1377,25.381,0.174,0.525,0.408,0.338,99.67,-0.121,61.5,61.5,66.17,66.17,66.97,66.97
Meryl,Meryl136,136,05/16/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0516_rm1_1,1.477,-0.0059,10.117,1.284,0.889,0.651,0.303,97.56,-0.641,23.99,23.99,25.18,25.18,33.7,33.7
Meryl,Meryl157,157,05/29/2017,75,4,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,2.046,0.2556,21.042,1.74,0.907,0.765,0.034,90.57,0.072,40.15,40.15,40.97,40.97,46.22,46.22
Meryl,Meryl158,158,05/29/2017,75,4,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,1.226,-0.3194,12.304,0.275,0.865,0.759,0.8,90.57,-0.246,31.48,31.48,41.25,41.25,51.67,51.67
Meryl,Meryl159,159,05/29/2017,75,4,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,0.285,-0.0321,9.987,0.235,0.261,0.182,0.896,90.57,-0.248,23.67,23.67,26.69,26.69,42.94,42.94
Meryl,Meryl152,152,05/29/2017,75,5,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,0.722,-0.1803,13.077,0.244,0.352,0.403,0.873,90.57,0.47,20.13,20.13,21.17,21.17,27.29,27.29
Meryl,Meryl153,153,05/29/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,1.545,-0.3933,16.222,0.512,0.331,0.603,0.48,90.57,-0.062,44.65,44.65,70.46,70.46,71.59,71.59
Meryl,Meryl154,154,05/29/2017,75,5,3,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,5.146,-0.6734,26.504,2.454,0.765,0.799,0.658,90.57,0.739,33.38,33.38,41.57,41.57,51.94,51.94
Meryl,Meryl160,160,05/29/2017,75,6,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,0.527,-0.208,11.128,0.242,0.324,0.046,0.911,90.57,-0.338,32.37,32.37,32.79,32.79,34.83,34.83
Meryl,Meryl161,161,05/29/2017,75,8,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0529_rm1_1,0.76,-0.3462,17.437,0.775,0.386,0.243,0.753,90.57,-0.037,38.11,38.11,55.33,55.33,62.49,62.49
Meryl,Meryl165,165,06/01/2017,75,2,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0601_rm1_1,0.41,-0.2616,21.796,0.382,0.44,0.324,0.741,92.87,0.594,43.95,43.95,44.49,44.49,49.56,49.56
Meryl,Meryl166,166,06/01/2017,75,2,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0601_rm1_1,0.284,-0.4197,9.987,0.322,0.29,0.072,0.958,92.87,0.27,26.69,26.69,33.97,33.97,36.32,36.32
Meryl,Meryl153,153,06/01/2017,75,5,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0601_rm1_1,2.483,-0.2519,27.038,0.852,0.859,0.874,0.476,92.87,0.227,37.27,37.27,64.82,64.82,68.96,68.96
Meryl,Meryl167,167,06/01/2017,75,5,4,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Meryl\OF\databaseFiles\Meryl\OF\0601_rm1_1,3.156,-0.4543,30.94,1.275,0.563,0.493,0.626,92.87,0.466,34.18,34.18,38.55,38.55,50.3,50.3
Biggie,Biggie17,17,06/23/2017,75,1,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Biggie\OF\databaseFiles\Biggie\OF\0623_rm2_2+_1,22.034,-0.1255,14.586,0.345,0.687,0.561,0.009,100,0.496,30.15,30.15,33.26,33.26,60.77,60.77
Biggie,Biggie37,37,06/23/2017,75,1,4,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Biggie\OF\databaseFiles\Biggie\OF\0623_rm2_2+_1,0.42,0.1387,20.472,0.127,0.43,0.556,0.008,100,0.25,44.77,44.77,45.5,45.5,53.31,53.31
Biggie,Biggie38,38,06/23/2017,75,1,5,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Biggie\OF\databaseFiles\Biggie\OF\0623_rm2_2+_1,0.052,-0.4968,10.742,0.025,0.148,0.21,0.105,100,-0.553,33.52,33.52,40.5,40.5,50.06,50.06
Biggie,Biggie39,39,06/23/2017,75,2,1,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Biggie\OF\databaseFiles\Biggie\OF\0623_rm2_2+_1,1.061,-0.1968,10.742,0.562,0.854,0.718,0.018,100,-0.341,30.18,30.18,32.87,32.87,38.41,38.41
Biggie,Biggie40,40,06/23/2017,75,2,2,NaN,Z:\Users\MCampbell\8tetrode\Analysis\Biggie\OF\databaseFiles\Biggie\OF\0623_rm2_2+_1,4.961,-0.3967,14.035,0.068,0.151,0.445,0.028,100,0.485,27.94,27.94,54.83,54.83,55.54,55.54
